Wall time,Step,Value
1687873738.321293,0,0.5541666746139526
1687873752.667465,1,0.6376297473907471
1687873765.853867,2,0.6935634613037109
1687873778.740892,3,0.6991584897041321
1687873791.328479,4,0.7091919183731079
1687873804.163561,5,0.7317375540733337
1687873816.716166,6,0.7343756556510925
1687873829.4333,7,0.7733601927757263
1687873842.143306,8,0.772601306438446
1687873854.761106,9,0.7752155065536499
1687873867.329041,10,0.7988878488540649
1687873881.39977,11,0.8021793961524963
1687873900.007025,12,0.8166580200195312
1687873921.591997,13,0.8452184796333313
1687873943.588154,14,0.8485553860664368
1687873965.368235,15,0.8818519711494446
1687873986.976831,16,0.8994466662406921
1687874008.660623,17,0.9151086807250977
1687874030.405331,18,0.9388219714164734
1687874052.042739,19,0.9512330293655396
1687874073.839565,20,0.9604648351669312
1687874097.688937,21,0.9725773930549622
1687874119.188713,22,0.9736143946647644
1687874140.910182,23,0.9685185551643372
1687874162.383327,24,0.9827165007591248
1687874183.894355,25,0.9841135740280151
1687874202.718545,26,0.9930748343467712
1687874438.8541,27,0.9856322407722473
1687874451.000064,28,0.991525411605835
1687874463.323119,29,0.9892787933349609
1687874477.707226,30,0.9872496128082275
1687874492.790474,31,0.9841939210891724
1687874507.184635,32,0.9911298155784607
1687874522.48771,33,0.994025707244873
1687874537.86656,34,0.9945281744003296
1687874553.981405,35,0.9946759939193726
1687874570.134903,36,0.9924812316894531
1687874586.985739,37,0.9897711873054504
1687874604.52518,38,0.9899634122848511
1687874618.430339,39,0.9899280667304993
1687874631.412356,40,0.9933806657791138
1687874645.614552,41,0.9958041310310364
1687874658.627767,42,0.9977010488510132
1687874671.57077,43,0.9968253970146179
1687874685.078878,44,0.9952060580253601
1687874698.538372,45,0.9946485161781311
1687874711.713284,46,0.9907941222190857
1687874724.932143,47,0.9921659231185913
1687874738.325833,48,0.9936305284500122
1687874751.803611,49,0.9959568381309509
1687874765.501054,50,0.9932571053504944
1687874779.948207,51,0.9952517151832581
1687874793.420443,52,0.9943714737892151
1687874806.880885,53,0.9972196221351624
1687874820.403104,54,0.9958791732788086
1687874834.045662,55,0.9968326091766357
1687874847.624493,56,0.9959749579429626
1687874861.219754,57,0.9951815009117126
1687874874.866812,58,0.9942048192024231
1687874888.509199,59,0.9962546825408936
1687874902.620413,60,0.9986111521720886
1687874917.508181,61,0.9954211711883545
1687874931.158541,62,0.9968296885490417
1687874945.022325,63,0.9942595958709717
1687874958.94086,64,0.9960106015205383
1687874972.781933,65,0.9937476515769958
1687874986.411932,66,0.9923222064971924
1687875000.290461,67,0.9967027902603149
1687875014.202935,68,0.9962703585624695
1687875028.267993,69,0.9976926445960999
1687875042.695983,70,0.9968022704124451
1687875057.591739,71,0.994572639465332
1687875071.506124,72,0.9986565113067627
1687875085.627875,73,0.9968957901000977
1687875099.65035,74,0.9938516020774841
1687875113.655389,75,0.9961722493171692
1687875127.951583,76,0.997545599937439
1687875141.693197,77,0.9948356747627258
1687875154.896981,78,0.997209370136261
1687875167.933986,79,0.997235119342804
1687875180.943054,80,0.9977169036865234
1687875194.933673,81,0.9986425638198853
1687875207.977444,82,0.9976946711540222
1687875220.957988,83,0.9982143640518188
1687875234.222316,84,0.9951328039169312
1687875247.314221,85,0.9947368502616882
1687875260.567573,86,0.9969565272331238
1687875274.059524,87,0.998084306716919
1687875287.43375,88,0.9985755085945129
1687875300.733777,89,0.996476411819458
1687875314.049565,90,0.9985993504524231
1687875328.338839,91,0.9986111521720886
1687875341.666612,92,0.9972451329231262
1687875355.364246,93,0.9972966313362122
1687875368.410118,94,0.9986449480056763
1687875381.790574,95,0.9964157938957214
1687875395.290568,96,0.9945755004882812
1687875408.622048,97,0.9973545074462891
1687875422.472711,98,0.9982502460479736
1687875435.842149,99,0.995428204536438
