Wall time,Step,Value
1687686139.137058,0,0.07800539582967758
1687686178.164038,1,0.09374501556158066
1687686211.948113,2,0.10910233110189438
1687686244.608184,3,0.10043878853321075
1687686277.729558,4,0.1130869910120964
1687686309.126154,5,0.1101858839392662
1687686340.471587,6,0.10742862522602081
1687686372.053638,7,0.1094919964671135
1687686403.556793,8,0.11419224739074707
1687686434.920761,9,0.12012870609760284
1687686465.889785,10,0.13124604523181915
1687686501.478444,11,0.12306270748376846
1687686532.61671,12,0.13182690739631653
1687686564.132766,13,0.13659058511257172
1687686594.769323,14,0.154330775141716
1687686625.745053,15,0.14400535821914673
1687686656.371984,16,0.15780045092105865
1687686687.129199,17,0.16183803975582123
1687686718.405056,18,0.15856941044330597
1687686748.936922,19,0.16540013253688812
1687686780.058159,20,0.17551852762699127
1687686813.752038,21,0.17975781857967377
1687686844.885338,22,0.1900922656059265
1687686875.707311,23,0.18838360905647278
1687686906.402604,24,0.18349753320217133
1687686936.893284,25,0.18871809542179108
1687686968.630459,26,0.21627406775951385
1687686998.903011,27,0.21124425530433655
1687687030.063051,28,0.2109203338623047
1687687060.568364,29,0.2183658480644226
1687687091.417469,30,0.20131009817123413
1687687125.591319,31,0.21847806870937347
1687687156.21772,32,0.2273865044116974
1687687187.078688,33,0.2266417294740677
1687687217.795199,34,0.22945250570774078
1687687249.920391,35,0.22754894196987152
1687687282.120445,36,0.2358345091342926
1687687313.309819,37,0.23616383969783783
1687687343.978507,38,0.23153987526893616
1687687375.321038,39,0.23778799176216125
1687687405.907984,40,0.24481938779354095
1687687440.668636,41,0.23089371621608734
1687687471.424851,42,0.24318049848079681
1687687502.263058,43,0.24860092997550964
1687687533.313125,44,0.2453451007604599
1687687563.940976,45,0.23902638256549835
1687687595.574811,46,0.25397011637687683
1687687627.345073,47,0.26419582962989807
1687687659.646023,48,0.26685646176338196
1687687691.143987,49,0.27030232548713684
1687687722.24946,50,0.2637142241001129
1687687756.693005,51,0.263396680355072
1687687788.041077,52,0.2732877731323242
1687687818.808689,53,0.2790510356426239
1687687849.501279,54,0.2751696705818176
1687687881.379242,55,0.27124807238578796
1687687912.432422,56,0.297198623418808
1687687943.981604,57,0.27005651593208313
1687687974.533372,58,0.28232115507125854
1687688007.03511,59,0.29122471809387207
1687688045.975501,60,0.28769633173942566
1687688080.446498,61,0.28799739480018616
1687688111.485675,62,0.29655739665031433
1687688143.384916,63,0.3030740022659302
1687688175.229291,64,0.2973465025424957
1687688206.542829,65,0.29625555872917175
1687688237.411846,66,0.3097916841506958
1687688269.011724,67,0.30706003308296204
1687688299.951735,68,0.3142647445201874
1687688331.576944,69,0.32757556438446045
1687688362.408099,70,0.32926511764526367
1687688397.679981,71,0.317293256521225
1687688428.690434,72,0.3215595483779907
1687688459.468352,73,0.331046998500824
1687688491.410234,74,0.3255484402179718
1687688522.493882,75,0.3113325834274292
1687688554.440404,76,0.3255229592323303
1687688585.668837,77,0.32427453994750977
1687688617.483188,78,0.32006341218948364
1687688648.166069,79,0.32540255784988403
1687688679.916639,80,0.34453749656677246
1687688714.415349,81,0.34090712666511536
1687688746.62814,82,0.34115856885910034
1687688777.852121,83,0.33944281935691833
1687688809.801191,84,0.35418811440467834
1687688841.018882,85,0.34655138850212097
1687688873.154977,86,0.3463954031467438
1687688905.898052,87,0.35487014055252075
1687688937.179336,88,0.3463256061077118
1687688969.429088,89,0.3613319396972656
1687689001.00514,90,0.3437250554561615
1687689036.526337,91,0.34977445006370544
1687689068.339422,92,0.3560699224472046
1687689100.361813,93,0.354544997215271
1687689131.551595,94,0.35327863693237305
1687689163.241066,95,0.35221731662750244
1687689194.568052,96,0.35478416085243225
1687689226.391011,97,0.35989829897880554
1687689258.99836,98,0.35852837562561035
1687689290.213221,99,0.3680238723754883
